OBJECTID,COUNTYFP10,GEOID10,COUNTY,TRACT,BLOCK,TOTAL_HOUSING_UNITS,OCCUPIED,VACANT,ACRES,SHAPEAREA,SHAPELEN
4405,005,100050514001094,005,051400,1094,5,4,1,2.388978,9667.852483,408.931679
4406,005,100050514002049,005,051400,2049,0,0,0,4.552606,18423.74103,612.846611
4407,005,100050514001000,005,051400,1000,1,1,0,31.959147,129334.078122,1531.029054
4408,005,100050513051056,005,051305,1056,48,35,13,189.618955,767360.684748,4268.416054
4409,005,100050514001085,005,051400,1085,17,16,1,41.59404,168325.109144,2226.341791
4410,005,100050514002042,005,051400,2042,50,49,1,69.521098,281341.900279,2467.352906
4411,005,100050514001097,005,051400,1097,4,2,2,3.236187,13096.383206,519.597714
4412,005,100050512051052,005,051205,1052,9,1,8,5.200607,21046.10969,581.914382
4413,005,100050513012023,005,051301,2023,21,16,5,71.939163,291127.463017,2336.499524
4414,005,100050513011054,005,051301,1054,25,21,4,14.544618,58859.979589,1214.561512
4415,005,100050509023065,005,050902,3065,177,23,154,94.078143,380720.737316,5402.978727
4416,005,100050510042001,005,051004,2001,0,0,0,1.398725,5660.438597,291.747323
4417,005,100050511012024,005,051101,2024,15,5,10,4.622934,18708.350899,588.744382
4418,005,100050510032005,005,051003,2005,0,0,0,11.524819,46639.287895,2040.604384
4419,005,100050510031036,005,051003,1036,29,16,13,5.798913,23467.368797,754.008324
4420,005,100050510031034,005,051003,1034,6,1,5,2.830293,11453.790302,463.488102
4421,005,100050510032018,005,051003,2018,6,2,4,3.3662,13622.529492,470.869852
4422,005,100050510041023,005,051004,1023,16,11,5,542.28516,2194550.181033,6082.583798
4423,005,100050510041022,005,051004,1022,7,1,6,5.106949,20667.091267,630.610004
4424,005,100050510041030,005,051004,1030,76,54,22,266.585144,1078831.803705,7320.34411
4425,005,100050502002020,005,050200,2020,20,20,0,136.039344,550531.691796,4815.215548
4426,005,100050519001044,005,051900,1044,0,0,0,96.464084,390376.298782,2670.303314
4427,005,100050518022018,005,051802,2018,0,0,0,3.925824,15887.246601,536.123921
4428,005,100050518022017,005,051802,2017,0,0,0,1.17007,4735.104505,320.095896
4429,005,100050518022063,005,051802,2063,21,17,4,8.025675,32478.755574,758.83016
4430,005,100050518022029,005,051802,2029,0,0,0,50.318389,203631.297267,1947.62188
4431,005,100050517012010,005,051701,2010,4,2,2,47.535923,192371.053544,2479.551875
4432,005,100050517012005,005,051701,2005,2,2,0,87.964672,355980.398535,2873.632627
4433,005,100050519002056,005,051900,2056,16,15,1,175.173738,708902.965888,3583.001407
4434,005,100050517011028,005,051701,1028,5,5,0,45.450296,183930.821408,2989.25871
4435,005,100050510031042,005,051003,1042,16,8,8,24.466223,99011.292151,1501.48428
4436,005,100050510041015,005,051004,1015,0,0,0,7.116877,28800.979488,782.209081
4437,005,100050509023013,005,050902,3013,0,0,0,27.462996,111138.803762,1305.578576
4438,005,100050509023087,005,050902,3087,0,0,0,1.289743,5219.404366,452.442239
4439,005,100050510073028,005,051007,3028,0,0,0,4.590424,18576.788273,610.814057
4440,005,100050511022005,005,051102,2005,37,14,23,11.123665,45015.876674,958.028753
4441,005,100050511022026,005,051102,2026,34,10,24,8.236192,33330.685409,875.600502
4442,005,100050511023002,005,051102,3002,7,4,3,2.814663,11390.535412,578.699979
4443,005,100050511023033,005,051102,3033,0,0,0,0.150904,610.685784,121.604229
4444,005,100050511031014,005,051103,1014,13,5,8,4.10087,16595.631907,806.483657
4445,005,100050511023026,005,051102,3026,24,2,22,6.348288,25690.611671,719.599163
4446,005,100050511023029,005,051102,3029,8,2,6,2.814307,11389.096311,523.064338
4447,005,100050510071028,005,051007,1028,18,9,9,6.916931,27991.82613,786.604672
4448,005,100050511023037,005,051102,3037,0,0,0,0.367521,1487.304465,230.146394
4449,005,100050511032021,005,051103,2021,24,1,23,3.233691,13086.283017,464.156402
4450,005,100050504011007,005,050401,1007,3,3,0,238.38929,964727.228938,4254.637299
4451,005,100050504031038,005,050403,1038,7,7,0,4.957001,20060.273041,575.941688
4452,005,100050504062014,005,050406,2014,0,0,0,3.636626,14716.901427,480.957391
4453,005,100050504011004,005,050401,1004,4,4,0,286.565339,1159688.782646,4460.74608
4454,005,100050504051004,005,050405,1004,20,19,1,795.038134,3217405.178416,7281.213891
4455,005,100050512021021,005,051202,1021,25,13,12,13.816408,55913.020494,1185.725323
4456,005,100050503021095,005,050302,1095,0,0,0,1.359031,5499.802008,295.763685
4457,005,100050503011071,005,050301,1071,19,16,3,1296.638636,5247310.391196,11270.685935
4458,005,100050503012086,005,050301,2086,1,1,0,0.781215,3161.463971,223.543798
4459,005,100050503011045,005,050301,1045,17,17,0,154.893883,626833.306568,3257.020735
4460,005,100050503011072,005,050301,1072,0,0,0,5.19221,21012.127126,793.813307
4461,005,100050503022034,005,050302,2034,13,13,0,5.927423,23987.42945,637.728777
4462,005,100050503012035,005,050301,2035,0,0,0,0.895206,3622.769432,236.118375
4463,005,100050503022021,005,050302,2021,0,0,0,0.850917,3443.538829,257.20719
4464,005,100050503022038,005,050302,2038,22,20,2,7.520278,30433.486361,822.250703
4465,005,100050503013000,005,050301,3000,0,0,0,2.590796,10484.577509,792.651201
4466,005,100050503013141,005,050301,3141,0,0,0,7.40596,29970.856411,1031.325027
4467,005,100050503021071,005,050302,1071,1,1,0,52.138539,210997.180392,1777.618272
4468,005,100050503012087,005,050301,2087,9,8,1,67.945096,274964.047177,2190.842366
4469,005,100050503021097,005,050302,1097,5,5,0,121.98807,493668.204558,2817.684523
4470,005,100050503022016,005,050302,2016,0,0,0,11.212459,45375.209935,887.255775
4471,005,100050501032100,005,050103,2100,0,0,0,9.341981,37805.657617,2386.271574
4472,005,100050501032107,005,050103,2107,17,17,0,87.800463,355315.868281,2972.80411
4473,005,100050501032004,005,050103,2004,0,0,0,138.92209,562197.753367,3225.22274
4474,005,100050501032027,005,050103,2027,2,2,0,101.241509,409709.852452,3806.670953
4475,005,100050502002120,005,050200,2120,0,0,0,32.160557,130149.154987,1592.823184
4476,005,100050501051047,005,050105,1047,0,0,0,2.109583,8537.179864,570.1484
4477,005,100050502001056,005,050200,1056,22,21,1,1064.012333,4305905.144946,9120.982693
4478,005,100050501051034,005,050105,1034,5,5,0,3.252653,13163.019785,460.35884
4479,005,100050507032009,005,050703,2009,291,127,164,297.725493,1204852.324314,6464.252655
4480,005,100050507031043,005,050703,1043,1,1,0,0.264713,1071.257152,131.739624
4481,005,100050501032005,005,050103,2005,11,9,2,4795.189807,19405444.667301,23454.791285
4482,005,100050501031000,005,050103,1000,0,0,0,72.953476,295232.240907,3017.143571
4483,005,100050501043000,005,050104,3000,4,4,0,120.5049,487666.029536,3360.847603
4484,005,100050501032042,005,050103,2042,0,0,0,18.000305,72844.650733,1356.287935
4485,005,100050501043026,005,050104,3026,5,5,0,1.520207,6152.059942,321.591213
4486,005,100050501043031,005,050104,3031,14,13,1,6.64117,26875.863047,661.406423
4487,005,100050501043029,005,050104,3029,18,17,1,6.988579,28281.777015,786.961047
4488,005,100050501042008,005,050104,2008,37,34,3,83.331389,337230.168598,2749.988127
4489,005,100050501041023,005,050104,1023,2,1,1,5.599475,22660.269636,616.090163
4490,005,100050501042016,005,050104,2016,18,16,2,6.1842,25026.570269,664.623533
4491,005,100050501011020,005,050101,1020,2,2,0,2.5695,10398.398509,427.947077
4492,005,100050504011045,005,050401,1045,1,1,0,157.04725,635547.672399,3224.276973
4493,005,100050504051010,005,050405,1010,5,5,0,6.657323,26941.228651,642.860035
4494,005,100050504051011,005,050405,1011,11,9,2,13.552791,54846.19828,1186.943931
4495,005,100050504051034,005,050405,1034,14,14,0,18.786232,76025.184694,1509.636025
4496,005,100050504011069,005,050401,1069,0,0,0,41.581319,168273.626206,1636.101763
4497,005,100050504052013,005,050405,2013,6,6,0,7.075201,28632.323517,797.27603
4498,005,100050504052033,005,050405,2033,20,18,2,14.763539,59745.922703,1144.666369
4499,005,100050504052022,005,050405,2022,13,11,2,6.559662,26546.00861,694.726291
4500,005,100050504052118,005,050405,2118,13,12,1,6.34487,25676.776923,682.315684
4501,005,100050504011015,005,050401,1015,2,2,0,87.585531,354446.066897,3033.062925
4502,005,100050504052017,005,050405,2017,8,7,1,5.794402,23449.112123,631.981767
4503,005,100050512011010,005,051201,1010,0,0,0,61.554658,249102.86343,2753.290598
4504,005,100050512021014,005,051202,1014,0,0,0,15.821329,64026.64599,1058.585937
4505,005,100050512041018,005,051204,1018,9,1,8,2.248038,9097.486993,403.139443
4506,005,100050512022027,005,051202,2027,10,1,9,2.751091,11133.268803,528.816617
4507,005,100050503013117,005,050301,3117,1,1,0,95.261898,385511.224748,5899.416333
4508,005,100050503012102,005,050301,2102,0,0,0,0.563079,2278.70105,206.835949
4509,005,100050503013108,005,050301,3108,6,3,3,19.101627,77301.541256,1618.136569
4510,005,100050517012115,005,051701,2115,0,0,0,0.524212,2121.412569,188.707944
4511,005,100050517012047,005,051701,2047,1,1,0,409.675064,1657896.165588,5637.622779
4512,005,100050517012024,005,051701,2024,16,14,2,144.043642,582923.936844,3638.764598
4513,005,100050517012045,005,051701,2045,17,17,0,48.142407,194825.408501,4530.43827
4514,005,100050517022059,005,051702,2059,0,0,0,27.205875,110098.271901,1508.141428
4515,005,100050517022027,005,051702,2027,6,5,1,87.014773,352136.293918,3157.22224
4516,005,100050519002011,005,051900,2011,0,0,0,1.892663,7659.334522,658.541851
4517,005,100050517012061,005,051701,2061,33,31,2,239.797145,970424.615271,4696.111973
4518,005,100050518021011,005,051802,1011,36,32,4,1.87236,7577.171068,410.901777
4519,005,100050517021108,005,051702,1108,7,7,0,105.628299,427462.559218,4038.029446
4520,005,100050511012017,005,051101,2017,203,17,186,18.139493,73407.924474,1111.211534
4521,005,100050506023062,005,050602,3062,14,11,3,27.569038,111567.940407,1890.573813
4522,005,100050507062102,005,050706,2102,0,0,0,38.382737,155329.426962,1596.884068
4523,005,100050507031029,005,050703,1029,0,0,0,209.509056,847853.067945,11862.768275
4524,005,100050507052004,005,050705,2004,59,18,41,127.163742,514613.406671,8198.981756
4525,005,100050507052011,005,050705,2011,0,0,0,1.226632,4964.002279,668.900611
4526,005,100050507032018,005,050703,2018,18,10,8,3.508172,14197.067997,608.554559
4527,005,100050507041031,005,050704,1031,17,14,3,12.147257,49158.205247,891.626317
4528,005,100050507053008,005,050705,3008,6,3,3,1.637826,6628.045448,330.194855
4529,005,100050507053019,005,050705,3019,5,1,4,1.312592,5311.870965,321.579473
4530,005,100050507041039,005,050704,1039,9,6,3,0.778539,3150.634274,238.398447
4531,005,100050507052069,005,050705,2069,9,6,3,5.811554,23518.525575,628.733854
4532,005,100050501042047,005,050104,2047,25,25,0,102.198126,413581.140887,3034.237426
4533,005,100050501041031,005,050104,1031,7,7,0,5.382233,21781.125676,607.46485
4534,005,100050501041034,005,050104,1034,15,14,1,9.633079,38983.689596,1050.976245
4535,005,100050501042024,005,050104,2024,9,9,0,7.060506,28572.854898,688.894578
4536,005,100050506022033,005,050602,2033,1,0,1,0.475164,1922.921977,194.522415
4537,005,100050507053016,005,050705,3016,4,2,2,1.299829,5260.221328,345.268501
4538,005,100050506021042,005,050602,1042,0,0,0,0.590877,2391.19316,266.807847
4539,005,100050507051023,005,050705,1023,1,0,1,0.829092,3355.217056,237.102593
4540,005,100050506021019,005,050602,1019,17,14,3,35.511565,143710.203795,1497.962177
4541,005,100050506021036,005,050602,1036,0,0,0,0.511445,2069.743281,322.62759
4542,005,100050507031000,005,050703,1000,0,0,0,438.649918,1775153.238899,8710.595206
4543,005,100050506021030,005,050602,1030,0,0,0,3.883194,15714.727586,612.718372
4544,005,100050506012066,005,050601,2066,49,47,2,510.804878,2067154.001484,9610.664003
4545,005,100050512011017,005,051201,1017,0,0,0,2.224234,9001.154775,716.527348
4546,005,100050512022013,005,051202,2013,9,2,7,5.232662,21175.83019,596.164748
4547,005,100050512011013,005,051201,1013,106,44,62,99.915616,404344.152622,5272.343205
4548,005,100050512012014,005,051201,2014,0,0,0,0.283919,1148.981133,160.182146
4549,005,100050513013064,005,051301,3064,28,18,10,31.29984,126665.959128,1750.323384
4550,005,100050512043013,005,051204,3013,971,43,928,65.990399,267053.669772,2687.999594
4551,005,100050512051010,005,051205,1010,0,0,0,21.621024,87497.178261,4635.429651
4552,005,100050513032069,005,051303,2069,6,4,2,76.54981,309786.089557,2998.671545
4553,005,100050513031020,005,051303,1020,22,12,10,141.531451,572757.460812,2981.061412
4554,005,100050514002041,005,051400,2041,1,1,0,4.279899,17320.134972,606.260289
4555,005,100050513053011,005,051305,3011,9,9,0,187.996575,760795.14724,3608.097902
4556,005,100050509023001,005,050902,3001,0,0,0,738.043163,2986754.716134,13431.623566
4557,005,100050509023030,005,050902,3030,0,0,0,10.743852,43478.824776,1014.030145
4558,005,100050510072045,005,051007,2045,0,0,0,191.395263,774549.148775,4822.913873
4559,005,100050509021008,005,050902,1008,126,83,43,770.362441,3117546.193058,10207.416573
4560,005,100050509011035,005,050901,1035,27,7,20,23.001189,93082.507395,1425.686808
4561,005,100050510033037,005,051003,3037,0,0,0,13.876848,56157.611476,1003.54871
4562,005,100050502002101,005,050200,2101,0,0,0,398.468584,1612545.146757,5821.684341
4563,005,100050502002130,005,050200,2130,6,5,1,76.087749,307916.194924,4022.162443
4564,005,100050507053037,005,050705,3037,24,9,15,7.167652,29006.459184,1007.357933
4565,005,100050504052004,005,050405,2004,5,4,1,2.173563,8796.095802,509.12112
4566,005,100050504031061,005,050403,1061,0,0,0,76.191652,308336.677427,3918.997601
4567,005,100050504011024,005,050401,1024,0,0,0,5.343874,21625.892813,599.634884
4568,005,100050504031110,005,050403,1110,8,8,0,4.426458,17913.239075,540.445008
4569,005,100050504081046,005,050408,1046,35,30,5,12.609228,51027.736511,878.338388
4570,005,100050504063066,005,050406,3066,0,0,0,12.571401,50874.653084,913.46915
4571,005,100050504051000,005,050405,1000,33,30,3,605.01026,2448389.658002,7925.782826
4572,005,100050504011020,005,050401,1020,16,16,0,551.82598,2233160.510094,7537.514355
4573,005,100050504031078,005,050403,1078,13,13,0,10.242806,41451.163404,860.270705
4574,005,100050504061053,005,050406,1053,0,0,0,4.419002,17883.067989,1261.275793
4575,005,100050504031000,005,050403,1000,0,0,0,19.553066,79128.45076,2606.526716
4576,005,100050504063001,005,050406,3001,1,1,0,3.870954,15665.193064,554.166228
4577,005,100050507053009,005,050705,3009,2,2,0,2.451588,9921.224008,481.889578
4578,005,100050508021072,005,050802,1072,10,10,0,518.670842,2098986.427549,6850.812706
4579,005,100050513031076,005,051303,1076,12,4,8,7.998168,32367.436074,925.753529
4580,005,100050512043014,005,051204,3014,0,0,0,1.25209,5067.028515,658.800004
4581,005,100050512044004,005,051204,4004,103,22,81,105.63305,427481.788276,2884.030281
4582,005,100050513031097,005,051303,1097,10,0,10,11.28439,45666.307272,1459.183069
4583,005,100050512044008,005,051204,4008,0,0,0,2.007456,8123.886971,630.588876
4584,005,100050513033033,005,051303,3033,23,11,12,1666.196084,6742856.323298,21572.40717
4585,005,100050512041020,005,051204,1020,9,3,6,2.550546,10321.693701,444.551655
4586,005,100050513022047,005,051302,2047,41,20,21,26.897134,108848.84041,2136.710365
4587,005,100050513031051,005,051303,1051,68,18,50,59.086953,239116.413589,2004.196245
